Start,End,Total duration,Alarm text,Alarm class
25/01/2019 07:27,25/01/2019 07:27,2,a,S
25/01/2019 07:28,25/01/2019 07:29,86,a,S
25/01/2019 07:28,25/01/2019 07:29,81,c,O
25/01/2019 07:30,25/01/2019 07:30,6,a,S
25/01/2019 07:34,25/01/2019 07:34,11,a,S
25/01/2019 07:34,25/01/2019 07:34,6,c,O
25/01/2019 07:36,25/01/2019 07:36,6,a,S
25/01/2019 07:44,25/01/2019 07:44,2,a,S
25/01/2019 07:49,25/01/2019 07:50,31,a,S
25/01/2019 07:49,25/01/2019 07:50,26,c,O
25/01/2019 08:05,25/01/2019 08:05,6,a,S
25/01/2019 08:09,25/01/2019 08:09,5,a,S
25/01/2019 08:12,25/01/2019 08:12,26,a,S
25/01/2019 08:12,25/01/2019 08:12,21,c,O
25/01/2019 08:22,25/01/2019 08:22,4,a,S
25/01/2019 08:28,25/01/2019 08:28,27,a,S
25/01/2019 08:28,25/01/2019 08:28,22,c,O
25/01/2019 08:29,25/01/2019 08:29,3,a,S
25/01/2019 08:44,25/01/2019 08:44,11,a,S
25/01/2019 08:44,25/01/2019 08:44,6,c,O
25/01/2019 08:44,25/01/2019 08:44,3,a,S
25/01/2019 08:45,25/01/2019 09:13,1680,b,E
25/01/2019 10:48,25/01/2019 10:48,1,a,S
25/01/2019 08:45,25/01/2019 09:13,1680,a,S
25/01/2019 09:24,25/01/2019 09:24,2,a,S
25/01/2019 09:41,25/01/2019 09:41,9,a,S
25/01/2019 11:15,25/01/2019 11:15,1,a,S
25/01/2019 09:41,25/01/2019 09:41,4,c,O
25/01/2019 09:52,25/01/2019 09:52,5,a,S
25/01/2019 10:03,25/01/2019 10:03,4,a,S
25/01/2019 10:04,25/01/2019 10:04,5,a,S
25/01/2019 10:06,25/01/2019 10:06,4,a,S
25/01/2019 10:16,25/01/2019 10:16,20,a,S
25/01/2019 10:16,25/01/2019 10:16,15,c,O
25/01/2019 10:31,25/01/2019 10:31,7,a,S
25/01/2019 10:31,25/01/2019 10:31,2,c,O
25/01/2019 10:35,25/01/2019 10:35,14,a,S
25/01/2019 10:35,25/01/2019 10:35,11,c,O
25/01/2019 10:42,25/01/2019 10:42,20,a,S
25/01/2019 10:42,25/01/2019 10:42,17,c,O
25/01/2019 10:50,25/01/2019 10:50,4,a,S
25/01/2019 10:51,25/01/2019 10:52,34,a,S
25/01/2019 10:51,25/01/2019 10:52,29,c,O
25/01/2019 11:22,25/01/2019 11:22,3,a,S
25/01/2019 11:25,25/01/2019 11:25,3,a,S
25/01/2019 11:30,25/01/2019 11:45,900,b,E
25/01/2019 11:30,25/01/2019 11:45,900,a,S
25/01/2019 11:48,25/01/2019 11:48,18,a,S
25/01/2019 11:48,25/01/2019 11:48,14,c,O
25/01/2019 11:54,25/01/2019 11:55,20,a,S
25/01/2019 11:54,25/01/2019 11:55,16,c,O
25/01/2019 11:58,25/01/2019 11:58,14,a,S
25/01/2019 11:58,25/01/2019 11:58,9,c,O
25/01/2019 12:09,25/01/2019 12:09,6,a,S
25/01/2019 12:09,25/01/2019 12:09,2,c,O
25/01/2019 12:12,25/01/2019 12:13,61,a,S
25/01/2019 12:12,25/01/2019 12:13,58,c,O
25/01/2019 12:14,25/01/2019 12:14,2,a,S
25/01/2019 12:44,25/01/2019 12:44,1,a,S
25/01/2019 12:16,25/01/2019 12:16,4,a,S
25/01/2019 12:17,25/01/2019 12:17,6,a,S
25/01/2019 13:04,25/01/2019 13:04,1,a,S
25/01/2019 12:17,25/01/2019 12:17,2,c,O
25/01/2019 13:05,25/01/2019 13:05,1,c,O
25/01/2019 12:19,25/01/2019 12:20,8,a,S
25/01/2019 12:20,25/01/2019 12:20,4,c,O
25/01/2019 12:21,25/01/2019 12:21,35,a,S
25/01/2019 12:21,25/01/2019 12:21,31,c,O
25/01/2019 12:36,25/01/2019 12:36,2,a,S
25/01/2019 12:39,25/01/2019 12:39,7,a,S
25/01/2019 12:39,25/01/2019 12:39,3,c,O
25/01/2019 13:20,25/01/2019 13:20,1,a,S
25/01/2019 12:40,25/01/2019 12:40,20,a,S
25/01/2019 12:40,25/01/2019 12:40,16,c,O
25/01/2019 12:42,25/01/2019 12:42,2,a,S
25/01/2019 12:54,25/01/2019 12:54,7,a,S
25/01/2019 12:54,25/01/2019 12:54,4,c,O
25/01/2019 13:05,25/01/2019 13:05,5,a,S
25/01/2019 13:06,25/01/2019 13:06,9,a,S
25/01/2019 14:00,25/01/2019 14:00,1,c,O
25/01/2019 13:06,25/01/2019 13:06,5,c,O
25/01/2019 13:09,25/01/2019 13:09,53,a,S
25/01/2019 14:11,25/01/2019 14:11,1,a,S
25/01/2019 13:09,25/01/2019 13:09,48,c,O
25/01/2019 13:11,25/01/2019 13:11,25,a,S
25/01/2019 13:11,25/01/2019 13:11,20,c,O
25/01/2019 13:12,25/01/2019 13:12,15,a,S
25/01/2019 13:12,25/01/2019 13:12,10,c,O
25/01/2019 13:28,25/01/2019 13:28,9,a,S
25/01/2019 13:28,25/01/2019 13:28,5,c,O
25/01/2019 13:30,25/01/2019 13:30,7,a,S
25/01/2019 13:30,25/01/2019 13:30,4,c,O
25/01/2019 13:43,25/01/2019 13:43,2,a,S
25/01/2019 13:54,25/01/2019 13:54,3,a,S
25/01/2019 13:57,25/01/2019 13:57,3,a,S
25/01/2019 14:00,25/01/2019 14:00,6,a,S
25/01/2019 14:01,25/01/2019 14:01,2,a,S
25/01/2019 14:14,25/01/2019 14:14,2,a,S
25/01/2019 14:18,25/01/2019 14:22,226,a,S
25/01/2019 14:24,25/01/2019 14:27,209,a,S
25/01/2019 14:24,25/01/2019 14:27,204,c,O
25/01/2019 14:46,25/01/2019 14:47,95,a,S
25/01/2019 14:46,25/01/2019 14:47,90,c,O
25/01/2019 15:09,25/01/2019 15:23,824,a,S
25/01/2019 15:23,25/01/2019 15:24,28,a,S
25/01/2019 15:24,25/01/2019 15:24,28,a,S
25/01/2019 15:38,25/01/2019 15:38,4,a,S
25/01/2019 15:57,25/01/2019 15:58,71,a,S
25/01/2019 15:57,25/01/2019 15:58,66,c,O
25/01/2019 16:15,25/01/2019 16:39,1454,b,E
25/01/2019 16:15,25/01/2019 16:39,1454,a,S
25/01/2019 16:39,25/01/2019 16:40,74,a,S
25/01/2019 16:41,25/01/2019 16:43,146,a,S
25/01/2019 16:42,25/01/2019 16:43,25,b,E
25/01/2019 16:53,25/01/2019 16:53,5,a,S
25/01/2019 17:00,25/01/2019 17:01,41,a,S
25/01/2019 17:00,25/01/2019 17:01,37,c,O
25/01/2019 17:02,25/01/2019 17:03,47,a,S
25/01/2019 17:04,25/01/2019 17:07,163,a,S
25/01/2019 17:11,25/01/2019 17:15,281,a,S
25/01/2019 17:11,25/01/2019 17:15,276,c,O
25/01/2019 17:27,25/01/2019 17:28,29,a,S
25/01/2019 17:27,25/01/2019 17:28,25,c,O
25/01/2019 17:29,25/01/2019 17:29,8,a,S
25/01/2019 17:29,25/01/2019 17:29,3,c,O
25/01/2019 17:42,25/01/2019 17:47,270,a,S
25/01/2019 17:42,25/01/2019 17:47,266,c,O
25/01/2019 18:01,25/01/2019 18:02,91,a,S
25/01/2019 18:01,25/01/2019 18:02,87,c,O
25/01/2019 18:18,25/01/2019 18:19,95,a,S
25/01/2019 18:18,25/01/2019 18:19,91,c,O
25/01/2019 18:25,25/01/2019 18:26,40,a,S
25/01/2019 18:25,25/01/2019 18:26,36,c,O
25/01/2019 18:32,25/01/2019 18:32,20,a,S
25/01/2019 18:32,25/01/2019 18:32,15,c,O
25/01/2019 18:44,25/01/2019 18:45,44,a,S
25/01/2019 18:45,25/01/2019 18:45,39,c,O
25/01/2019 18:49,25/01/2019 18:52,183,a,S
25/01/2019 18:53,25/01/2019 18:58,338,a,S
25/01/2019 18:53,25/01/2019 18:58,333,c,O
25/01/2019 19:00,25/01/2019 19:15,900,b,E
25/01/2019 19:00,25/01/2019 19:15,900,a,S
25/01/2019 19:15,25/01/2019 19:15,7,a,S
25/01/2019 19:15,25/01/2019 19:15,2,c,O
25/01/2019 19:16,25/01/2019 19:18,138,a,S
25/01/2019 19:16,25/01/2019 19:18,133,c,O
25/01/2019 19:19,25/01/2019 19:21,90,a,S
25/01/2019 19:19,25/01/2019 19:21,87,c,O
25/01/2019 19:22,25/01/2019 19:22,28,a,S
25/01/2019 19:22,25/01/2019 19:22,23,c,O
25/01/2019 19:28,25/01/2019 19:29,87,a,S
25/01/2019 19:28,25/01/2019 19:29,83,c,O
25/01/2019 19:30,25/01/2019 19:30,22,a,S
25/01/2019 19:43,25/01/2019 19:43,7,a,S
25/01/2019 19:43,25/01/2019 19:43,2,c,O
25/01/2019 19:56,25/01/2019 19:56,7,a,S
25/01/2019 19:56,25/01/2019 19:56,2,c,O
25/01/2019 19:57,25/01/2019 19:57,4,a,S
25/01/2019 20:09,25/01/2019 20:10,34,a,S
25/01/2019 20:18,25/01/2019 20:18,29,a,S
25/01/2019 20:18,25/01/2019 20:18,24,c,O
25/01/2019 20:18,25/01/2019 20:19,43,a,S
25/01/2019 20:29,25/01/2019 20:29,17,a,S
25/01/2019 20:29,25/01/2019 20:29,12,c,O
25/01/2019 20:56,25/01/2019 20:56,1,c,O
25/01/2019 20:31,25/01/2019 20:32,40,a,S
25/01/2019 20:31,25/01/2019 20:32,36,c,O
25/01/2019 20:33,25/01/2019 20:34,63,a,S
25/01/2019 20:33,25/01/2019 20:34,58,c,O
25/01/2019 20:36,25/01/2019 20:37,33,a,S
25/01/2019 20:36,25/01/2019 20:37,28,c,O
25/01/2019 20:38,25/01/2019 20:39,67,a,S
25/01/2019 20:38,25/01/2019 20:39,63,c,O
25/01/2019 20:54,25/01/2019 20:55,43,a,S
25/01/2019 20:54,25/01/2019 20:55,38,c,O
25/01/2019 20:56,25/01/2019 20:56,5,a,S
25/01/2019 21:00,25/01/2019 21:00,12,a,S
25/01/2019 21:00,25/01/2019 21:00,7,c,O
25/01/2019 21:03,25/01/2019 21:03,2,a,S
25/01/2019 21:04,25/01/2019 21:05,17,a,S
25/01/2019 21:04,25/01/2019 21:05,13,c,O
25/01/2019 21:20,25/01/2019 21:21,60,a,S
25/01/2019 21:20,25/01/2019 21:21,56,c,O
25/01/2019 21:23,25/01/2019 21:23,2,a,S
25/01/2019 21:26,25/01/2019 21:27,6,a,S
25/01/2019 21:26,25/01/2019 21:27,2,c,O
25/01/2019 21:30,25/01/2019 21:30,15,a,S
25/01/2019 21:30,25/01/2019 21:30,11,c,O
25/01/2019 21:49,25/01/2019 21:49,41,a,S
25/01/2019 21:49,25/01/2019 21:49,37,c,O
25/01/2019 22:08,25/01/2019 22:08,14,a,S
25/01/2019 22:08,25/01/2019 22:08,11,c,O
25/01/2019 22:15,25/01/2019 22:15,32,a,S
25/01/2019 22:15,25/01/2019 22:15,28,c,O
25/01/2019 22:17,25/01/2019 22:18,9,a,S
25/01/2019 22:18,25/01/2019 22:18,4,c,O
25/01/2019 22:24,25/01/2019 22:25,46,a,S
25/01/2019 22:37,25/01/2019 22:37,8,a,S
25/01/2019 22:37,25/01/2019 22:37,3,c,O
25/01/2019 22:51,25/01/2019 22:52,37,a,S
25/01/2019 22:51,25/01/2019 22:52,32,c,O
25/01/2019 23:00,25/01/2019 23:00,5,a,S
25/01/2019 23:07,25/01/2019 23:08,20,a,S
25/01/2019 23:07,25/01/2019 23:08,16,c,O
25/01/2019 23:45,26/01/2019 00:13,1680,b,E
25/01/2019 23:45,26/01/2019 00:13,1680,a,S
26/01/2019 00:19,26/01/2019 00:19,11,a,S
26/01/2019 00:19,26/01/2019 00:19,6,c,O
26/01/2019 00:25,26/01/2019 00:26,43,a,S
26/01/2019 00:25,26/01/2019 00:26,38,c,O
26/01/2019 00:31,26/01/2019 00:32,14,a,S
26/01/2019 01:08,26/01/2019 01:08,1,a,S
26/01/2019 00:32,26/01/2019 00:32,9,c,O
26/01/2019 00:34,26/01/2019 00:34,6,a,S
26/01/2019 01:11,26/01/2019 01:11,1,a,S
26/01/2019 00:34,26/01/2019 00:34,2,c,O
26/01/2019 00:41,26/01/2019 00:41,15,a,S
26/01/2019 00:41,26/01/2019 00:41,11,c,O
26/01/2019 00:47,26/01/2019 00:48,14,a,S
26/01/2019 00:47,26/01/2019 00:48,11,c,O
26/01/2019 00:54,26/01/2019 00:54,7,a,S
26/01/2019 00:54,26/01/2019 00:54,3,c,O
26/01/2019 01:48,26/01/2019 01:48,1,a,S
26/01/2019 00:58,26/01/2019 00:58,7,a,S
26/01/2019 00:58,26/01/2019 00:58,2,c,O
26/01/2019 01:00,26/01/2019 01:01,32,a,S
26/01/2019 01:00,26/01/2019 01:01,27,c,O
26/01/2019 01:02,26/01/2019 01:02,3,a,S
26/01/2019 01:06,26/01/2019 01:07,32,a,S
26/01/2019 01:06,26/01/2019 01:07,27,c,O
26/01/2019 01:09,26/01/2019 01:09,15,a,S
26/01/2019 01:09,26/01/2019 01:09,11,c,O
26/01/2019 01:16,26/01/2019 01:16,24,a,S
26/01/2019 01:16,26/01/2019 01:16,20,c,O
26/01/2019 01:21,26/01/2019 01:22,80,a,S
26/01/2019 01:21,26/01/2019 01:22,75,c,O
26/01/2019 01:48,26/01/2019 01:48,7,a,S
26/01/2019 01:48,26/01/2019 01:48,3,c,O
26/01/2019 01:54,26/01/2019 01:54,4,a,S
26/01/2019 01:56,26/01/2019 01:57,20,a,S
26/01/2019 01:56,26/01/2019 01:56,15,c,O
26/01/2019 01:59,26/01/2019 01:59,12,a,S
26/01/2019 01:59,26/01/2019 01:59,7,c,O
26/01/2019 02:06,26/01/2019 02:06,10,a,S
26/01/2019 02:08,26/01/2019 02:08,3,a,S
26/01/2019 02:13,26/01/2019 02:14,9,a,S
26/01/2019 02:13,26/01/2019 02:14,4,c,O
26/01/2019 02:24,26/01/2019 02:25,11,a,S
26/01/2019 02:25,26/01/2019 02:25,6,c,O
26/01/2019 02:28,26/01/2019 02:28,13,a,S
26/01/2019 02:28,26/01/2019 02:28,9,c,O
26/01/2019 02:29,26/01/2019 02:45,922,a,S
26/01/2019 03:17,26/01/2019 03:17,1,a,S
26/01/2019 02:29,26/01/2019 02:45,917,c,O
26/01/2019 02:30,26/01/2019 02:45,900,b,E
26/01/2019 02:48,26/01/2019 02:48,2,a,S
26/01/2019 03:20,26/01/2019 03:20,1,c,O
26/01/2019 02:51,26/01/2019 02:52,10,a,S
26/01/2019 02:51,26/01/2019 02:51,5,c,O
26/01/2019 02:55,26/01/2019 02:55,14,a,S
26/01/2019 02:55,26/01/2019 02:55,10,c,O
26/01/2019 02:56,26/01/2019 02:57,33,a,S
26/01/2019 02:56,26/01/2019 02:57,28,c,O
26/01/2019 03:04,26/01/2019 03:05,10,a,S
26/01/2019 03:04,26/01/2019 03:05,6,c,O
26/01/2019 03:06,26/01/2019 03:06,5,a,S
26/01/2019 03:09,26/01/2019 03:09,4,a,S
26/01/2019 03:10,26/01/2019 03:10,10,a,S
26/01/2019 03:10,26/01/2019 03:10,5,c,O
26/01/2019 03:18,26/01/2019 03:18,10,a,S
26/01/2019 03:18,26/01/2019 03:18,5,c,O
26/01/2019 03:19,26/01/2019 03:20,6,a,S
26/01/2019 03:22,26/01/2019 03:22,7,a,S
26/01/2019 03:22,26/01/2019 03:22,2,c,O
26/01/2019 03:24,26/01/2019 03:24,8,a,S
26/01/2019 03:24,26/01/2019 03:24,3,c,O
26/01/2019 03:29,26/01/2019 03:29,5,a,S
26/01/2019 03:30,26/01/2019 03:30,10,a,S
26/01/2019 03:30,26/01/2019 03:30,7,c,O
26/01/2019 03:34,26/01/2019 03:35,16,a,S
26/01/2019 03:35,26/01/2019 03:35,11,c,O
26/01/2019 03:36,26/01/2019 03:36,24,a,S
26/01/2019 03:36,26/01/2019 03:36,21,c,O
26/01/2019 03:37,26/01/2019 03:38,13,a,S
26/01/2019 03:37,26/01/2019 03:38,9,c,O
26/01/2019 03:43,26/01/2019 03:43,22,a,S
26/01/2019 03:43,26/01/2019 03:43,19,c,O
26/01/2019 04:00,26/01/2019 04:00,2,a,S
26/01/2019 04:01,26/01/2019 04:03,127,a,S
26/01/2019 04:13,26/01/2019 04:13,7,a,S
26/01/2019 04:13,26/01/2019 04:13,3,c,O
26/01/2019 04:29,28/01/2019 03:50,170463,a,S
26/01/2019 04:29,28/01/2019 00:19,157833,c,O
26/01/2019 04:30,27/01/2019 22:28,151098,b,E
26/01/2019 10:45,26/01/2019 16:13,19640,x,T
26/01/2019 10:45,26/01/2019 16:13,19640,y,T
26/01/2019 18:03,26/01/2019 18:03,5,x,T
26/01/2019 18:03,26/01/2019 18:03,5,y,T
27/01/2019 14:26,27/01/2019 14:27,36,x,T
27/01/2019 14:26,27/01/2019 14:27,36,y,T
28/01/2019 03:50,28/01/2019 04:11,1258,a,S
28/01/2019 04:11,28/01/2019 04:12,59,a,S
28/01/2019 04:13,28/01/2019 04:25,733,a,S
28/01/2019 04:26,28/01/2019 06:00,5617,a,S
28/01/2019 04:29,28/01/2019 04:29,38,b,E
28/01/2019 04:31,28/01/2019 06:00,5329,b,E
28/01/2019 06:05,28/01/2019 06:06,28,a,S
28/01/2019 06:05,28/01/2019 06:06,23,c,O
28/01/2019 06:25,28/01/2019 06:26,3,a,S
28/01/2019 06:28,28/01/2019 06:28,40,a,S
28/01/2019 06:28,28/01/2019 06:28,35,c,O
28/01/2019 06:35,28/01/2019 06:36,58,a,S
28/01/2019 06:35,28/01/2019 06:36,53,c,O
28/01/2019 06:43,28/01/2019 06:44,84,a,S
28/01/2019 06:45,28/01/2019 06:50,300,b,E
28/01/2019 06:45,28/01/2019 06:50,300,a,S
28/01/2019 07:10,28/01/2019 07:11,58,a,S
28/01/2019 07:10,28/01/2019 07:11,53,c,O
28/01/2019 07:35,28/01/2019 07:36,44,a,S
28/01/2019 07:35,28/01/2019 07:36,40,c,O
28/01/2019 07:53,28/01/2019 08:02,508,a,S
28/01/2019 07:53,28/01/2019 08:02,504,c,O
28/01/2019 08:45,28/01/2019 09:13,1680,b,E
28/01/2019 08:45,28/01/2019 09:13,1680,a,S
28/01/2019 09:15,28/01/2019 09:18,175,a,S
28/01/2019 09:30,28/01/2019 09:31,81,a,S
28/01/2019 09:48,28/01/2019 09:48,2,a,S
28/01/2019 09:49,28/01/2019 09:49,2,a,S
28/01/2019 09:54,28/01/2019 09:55,23,a,S
28/01/2019 09:55,28/01/2019 09:55,19,c,O
28/01/2019 09:59,28/01/2019 09:59,17,a,S
28/01/2019 10:00,28/01/2019 10:34,2043,a,S
28/01/2019 10:35,28/01/2019 10:35,24,a,S
28/01/2019 10:40,28/01/2019 10:40,7,a,S
28/01/2019 10:51,28/01/2019 10:56,282,a,S
28/01/2019 10:59,28/01/2019 10:59,2,a,S
28/01/2019 11:04,28/01/2019 11:04,32,a,S
28/01/2019 11:10,28/01/2019 11:10,22,a,S
28/01/2019 11:30,28/01/2019 11:45,900,b,E
28/01/2019 11:30,28/01/2019 11:45,900,a,S
28/01/2019 11:51,28/01/2019 11:51,18,a,S
28/01/2019 11:53,28/01/2019 11:55,84,a,S
28/01/2019 11:56,28/01/2019 12:00,250,a,S
28/01/2019 12:01,28/01/2019 12:01,4,a,S
28/01/2019 12:02,28/01/2019 12:02,5,a,S
28/01/2019 12:05,28/01/2019 12:05,13,a,S
28/01/2019 12:06,28/01/2019 12:06,7,a,S
28/01/2019 12:07,28/01/2019 12:07,8,a,S
28/01/2019 12:10,28/01/2019 12:11,55,a,S
28/01/2019 12:12,28/01/2019 12:12,8,a,S
28/01/2019 12:14,28/01/2019 12:14,12,a,S
28/01/2019 12:16,28/01/2019 12:16,6,a,S
28/01/2019 12:17,28/01/2019 12:17,8,a,S
28/01/2019 12:18,28/01/2019 12:19,38,a,S
28/01/2019 12:23,28/01/2019 12:23,8,a,S
28/01/2019 12:25,28/01/2019 12:25,22,a,S
28/01/2019 13:36,28/01/2019 13:36,1,a,S
28/01/2019 12:26,28/01/2019 12:27,78,a,S
28/01/2019 12:41,28/01/2019 12:42,11,a,S
28/01/2019 12:42,28/01/2019 12:42,6,c,O
28/01/2019 12:45,28/01/2019 12:47,124,a,S
28/01/2019 12:45,28/01/2019 12:47,119,c,O
28/01/2019 12:57,28/01/2019 12:57,2,a,S
28/01/2019 13:00,28/01/2019 13:02,105,a,S
28/01/2019 13:00,28/01/2019 13:02,100,c,O
28/01/2019 13:22,28/01/2019 13:23,47,a,S
28/01/2019 13:22,28/01/2019 13:23,42,c,O
28/01/2019 13:32,28/01/2019 13:32,4,a,S
28/01/2019 13:33,28/01/2019 13:33,26,a,S
28/01/2019 13:35,28/01/2019 13:35,10,a,S
28/01/2019 14:00,28/01/2019 14:02,119,a,S
28/01/2019 14:00,28/01/2019 14:02,114,c,O
28/01/2019 14:04,28/01/2019 14:05,64,a,S
28/01/2019 14:04,28/01/2019 14:05,59,c,O
28/01/2019 14:06,28/01/2019 14:07,34,a,S
28/01/2019 16:48,28/01/2019 16:48,1,a,S
28/01/2019 14:07,28/01/2019 14:07,30,c,O
28/01/2019 14:15,28/01/2019 14:20,300,b,E
28/01/2019 14:15,28/01/2019 14:23,484,a,S
28/01/2019 18:38,28/01/2019 18:38,1,a,S
28/01/2019 18:39,28/01/2019 18:39,1,c,O
28/01/2019 14:44,28/01/2019 14:45,76,a,S
28/01/2019 14:44,28/01/2019 14:45,71,c,O
28/01/2019 14:53,28/01/2019 14:55,171,a,S
28/01/2019 19:56,28/01/2019 19:56,1,a,S
28/01/2019 14:53,28/01/2019 14:55,166,c,O
28/01/2019 16:12,28/01/2019 16:12,6,a,S
28/01/2019 16:14,28/01/2019 16:43,1741,a,S
28/01/2019 16:14,28/01/2019 16:43,1737,c,O
28/01/2019 16:15,28/01/2019 16:43,1680,b,E
28/01/2019 16:45,28/01/2019 16:46,73,a,S
28/01/2019 16:45,28/01/2019 16:46,69,c,O
28/01/2019 16:55,28/01/2019 16:55,2,a,S
28/01/2019 18:39,28/01/2019 18:39,6,a,S
28/01/2019 18:48,28/01/2019 18:48,2,a,S
28/01/2019 19:00,28/01/2019 19:15,900,b,E
28/01/2019 19:00,28/01/2019 19:16,1011,a,S
28/01/2019 20:14,28/01/2019 20:14,5,a,S
28/01/2019 20:16,28/01/2019 20:17,9,a,S
28/01/2019 20:19,28/01/2019 20:19,12,a,S
28/01/2019 20:21,28/01/2019 20:22,22,a,S
28/01/2019 20:25,28/01/2019 20:25,7,a,S
28/01/2019 21:29,28/01/2019 21:29,1,a,S
28/01/2019 20:29,28/01/2019 20:29,12,a,S
28/01/2019 20:30,28/01/2019 20:30,5,a,S
28/01/2019 20:33,28/01/2019 20:35,78,a,S
28/01/2019 20:40,28/01/2019 20:40,4,a,S
28/01/2019 20:43,28/01/2019 20:43,44,a,S
28/01/2019 20:53,28/01/2019 20:53,8,a,S
28/01/2019 20:53,28/01/2019 20:53,3,c,O
28/01/2019 20:55,28/01/2019 20:55,37,a,S
28/01/2019 20:56,28/01/2019 21:01,280,a,S
28/01/2019 21:06,28/01/2019 21:06,4,a,S
28/01/2019 21:12,28/01/2019 21:14,81,a,S
28/01/2019 21:23,28/01/2019 21:24,2,a,S
28/01/2019 22:47,28/01/2019 22:47,1,c,O
28/01/2019 21:34,28/01/2019 21:34,40,a,S
28/01/2019 21:44,28/01/2019 21:44,10,a,S
28/01/2019 21:44,28/01/2019 21:44,6,c,O
28/01/2019 21:45,28/01/2019 21:50,300,b,E
28/01/2019 21:45,28/01/2019 21:50,300,a,S
28/01/2019 22:00,28/01/2019 22:01,2,a,S
28/01/2019 22:24,28/01/2019 22:28,284,a,S
28/01/2019 22:24,28/01/2019 22:28,279,c,O
28/01/2019 22:30,28/01/2019 22:30,53,a,S
28/01/2019 22:30,28/01/2019 22:30,48,c,O
28/01/2019 22:41,28/01/2019 22:41,3,a,S
28/01/2019 22:43,28/01/2019 22:43,9,a,S
28/01/2019 22:43,28/01/2019 22:43,4,c,O
28/01/2019 22:47,28/01/2019 22:47,6,a,S
28/01/2019 23:15,28/01/2019 23:15,4,a,S
28/01/2019 23:39,28/01/2019 23:41,125,a,S
28/01/2019 23:39,28/01/2019 23:41,120,c,O
28/01/2019 23:45,29/01/2019 00:13,1680,b,E
28/01/2019 23:45,29/01/2019 00:13,1680,a,S
29/01/2019 00:16,29/01/2019 00:18,120,a,S
29/01/2019 00:16,29/01/2019 00:18,115,c,O
29/01/2019 00:21,29/01/2019 00:22,41,a,S
29/01/2019 00:21,29/01/2019 00:22,37,c,O
29/01/2019 00:23,29/01/2019 00:24,59,a,S
29/01/2019 00:23,29/01/2019 00:24,54,c,O
29/01/2019 00:26,29/01/2019 00:26,27,a,S
29/01/2019 00:26,29/01/2019 00:26,22,c,O
29/01/2019 00:27,29/01/2019 00:31,182,a,S
29/01/2019 00:28,29/01/2019 00:31,177,c,O
29/01/2019 00:33,29/01/2019 00:33,21,a,S
29/01/2019 00:33,29/01/2019 00:33,16,c,O
29/01/2019 00:35,29/01/2019 00:37,85,a,S
29/01/2019 00:35,29/01/2019 00:37,81,c,O
29/01/2019 00:57,29/01/2019 00:59,142,a,S
29/01/2019 01:41,29/01/2019 01:41,1,c,O
29/01/2019 01:05,29/01/2019 01:05,14,a,S
29/01/2019 01:07,29/01/2019 01:08,7,a,S
29/01/2019 01:08,29/01/2019 01:09,58,a,S
29/01/2019 01:08,29/01/2019 01:09,53,c,O
29/01/2019 02:22,29/01/2019 02:22,1,c,O
29/01/2019 01:10,29/01/2019 01:10,10,a,S
29/01/2019 01:10,29/01/2019 01:11,11,a,S
29/01/2019 01:26,29/01/2019 01:26,2,a,S
29/01/2019 01:41,29/01/2019 01:41,6,a,S
29/01/2019 01:51,29/01/2019 01:51,15,a,S
29/01/2019 01:51,29/01/2019 01:51,11,c,O
29/01/2019 02:01,29/01/2019 02:01,4,a,S
29/01/2019 02:05,29/01/2019 02:05,7,a,S
29/01/2019 02:05,29/01/2019 02:05,3,c,O
29/01/2019 02:22,29/01/2019 02:22,6,a,S
29/01/2019 02:23,29/01/2019 02:23,4,a,S
29/01/2019 02:27,29/01/2019 02:27,9,a,S
29/01/2019 02:27,29/01/2019 02:27,4,c,O
29/01/2019 02:27,29/01/2019 02:27,8,a,S
29/01/2019 02:28,29/01/2019 02:47,1154,a,S
29/01/2019 02:28,29/01/2019 02:47,1149,c,O
29/01/2019 02:30,29/01/2019 02:45,900,b,E
29/01/2019 02:59,29/01/2019 02:59,7,a,S
29/01/2019 03:13,29/01/2019 03:13,2,a,S
29/01/2019 03:14,29/01/2019 03:14,17,a,S
29/01/2019 03:16,29/01/2019 03:16,7,a,S
29/01/2019 03:17,29/01/2019 03:18,82,a,S
29/01/2019 04:15,29/01/2019 04:16,7,a,S
29/01/2019 04:16,29/01/2019 04:16,3,c,O
29/01/2019 04:18,29/01/2019 04:18,11,a,S
29/01/2019 04:18,29/01/2019 04:18,6,c,O
29/01/2019 04:20,29/01/2019 04:21,17,a,S
29/01/2019 04:20,29/01/2019 04:21,12,c,O
29/01/2019 04:25,29/01/2019 04:25,12,a,S
29/01/2019 04:25,29/01/2019 04:25,7,c,O
29/01/2019 04:30,29/01/2019 06:00,5400,b,E
29/01/2019 04:30,29/01/2019 06:00,5400,a,S
29/01/2019 06:19,29/01/2019 06:20,43,a,S
29/01/2019 06:19,29/01/2019 06:20,39,c,O
29/01/2019 06:30,29/01/2019 06:30,45,a,S
29/01/2019 06:30,29/01/2019 06:30,41,c,O
29/01/2019 06:32,29/01/2019 06:32,22,a,S
29/01/2019 06:32,29/01/2019 06:32,17,c,O
29/01/2019 06:33,29/01/2019 06:33,18,a,S
29/01/2019 06:33,29/01/2019 06:33,15,c,O
29/01/2019 06:36,29/01/2019 06:36,41,a,S
29/01/2019 06:36,29/01/2019 06:36,37,c,O
